LAT,LON,YEAR,MO,DY,T2MWET,TS,QV2M
51.48831,-0.18689,2018,03,22,    3.40,    6.23,    4.81
51.48831,-0.18689,2018,03,23,    5.04,    7.18,    5.50
51.48831,-0.18689,2018,03,24,    5.64,    7.05,    5.73
51.48831,-0.18689,2018,03,25,    4.71,    7.37,    5.32
51.48831,-0.18689,2018,03,26,    3.13,    6.64,    4.74
51.48831,-0.18689,2018,03,27,    6.34,    7.44,    6.02
51.48831,-0.18689,2018,03,28,    3.46,    4.90,    4.91
51.48831,-0.18689,2018,03,29,    3.51,    4.93,    4.96
51.48831,-0.18689,2018,03,30,    4.75,    6.16,    5.42
51.48831,-0.18689,2018,03,31,    3.80,    5.76,    5.05
51.48831,-0.18689,2018,04,01,    2.63,    5.98,    4.59
51.48831,-0.18689,2018,04,02,    6.84,    7.53,    6.28
51.48831,-0.18689,2018,04,03,    7.82,    8.64,    6.71
51.48831,-0.18689,2018,04,04,    6.96,    8.36,    6.32
51.48831,-0.18689,2018,04,05,    1.14,    6.64,    4.13
51.48831,-0.18689,2018,04,06,    5.64,    7.99,    5.71
51.48831,-0.18689,2018,04,07,    8.76,    9.59,    7.09
51.48831,-0.18689,2018,04,08,    7.93,    9.15,    6.68
51.48831,-0.18689,2018,04,09,    7.81,    8.53,    6.64
51.48831,-0.18689,2018,04,10,    8.70,   10.06,    7.11
51.48831,-0.18689,2018,04,11,    8.02,    9.80,    6.72
51.48831,-0.18689,2018,04,12,    7.94,    9.29,    6.71
51.48831,-0.18689,2018,04,13,    7.02,    8.70,    6.27
51.48831,-0.18689,2018,04,14,    8.19,   11.12,    6.74
51.48831,-0.18689,2018,04,15,    8.49,    9.93,    6.92
51.48831,-0.18689,2018,04,16,    6.78,   10.16,    6.12
51.48831,-0.18689,2018,04,17,    8.52,   11.56,    6.88
51.48831,-0.18689,2018,04,18,   10.50,   13.60,    7.81
51.48831,-0.18689,2018,04,19,   11.17,   15.08,    8.21
51.48831,-0.18689,2018,04,20,   12.02,   15.13,    8.70
51.48831,-0.18689,2018,04,21,   11.16,   14.45,    8.25
51.48831,-0.18689,2018,04,22,   10.92,   14.06,    8.14
51.48831,-0.18689,2018,04,23,    7.61,   10.76,    6.47
51.48831,-0.18689,2018,04,24,    9.38,   10.92,    7.32
51.48831,-0.18689,2018,04,25,    6.51,    9.92,    6.02
51.48831,-0.18689,2018,04,26,    5.66,    9.41,    5.66
51.48831,-0.18689,2018,04,27,    7.72,    8.94,    6.59
51.48831,-0.18689,2018,04,28,    7.06,    8.52,    6.27
51.48831,-0.18689,2018,04,29,    5.34,    7.26,    5.56
51.48831,-0.18689,2018,04,30,    3.48,    5.56,    4.90
51.48831,-0.18689,2018,05,01,    3.70,    8.33,    4.98
51.48831,-0.18689,2018,05,02,    6.80,    8.71,    6.20
51.48831,-0.18689,2018,05,03,    6.18,   10.06,    5.87
51.48831,-0.18689,2018,05,04,    8.43,   12.63,    6.82
51.48831,-0.18689,2018,05,05,    7.33,   12.56,    6.34
51.48831,-0.18689,2018,05,06,    8.92,   13.85,    7.12
51.48831,-0.18689,2018,05,07,    9.58,   15.24,    7.49
51.48831,-0.18689,2018,05,08,   11.55,   14.91,    8.56
51.48831,-0.18689,2018,05,09,    8.83,   13.36,    7.08
51.48831,-0.18689,2018,05,10,    6.90,   11.80,    6.18
51.48831,-0.18689,2018,05,11,    7.55,   11.66,    6.47
51.48831,-0.18689,2018,05,12,    8.47,   10.74,    6.89
51.48831,-0.18689,2018,05,13,    7.47,   11.81,    6.42
51.48831,-0.18689,2018,05,14,    7.19,   12.49,    6.29
51.48831,-0.18689,2018,05,15,    9.65,   14.16,    7.51
51.48831,-0.18689,2018,05,16,    8.07,   12.21,    6.66
51.48831,-0.18689,2018,05,17,    5.14,   11.37,    5.40
51.48831,-0.18689,2018,05,18,    6.15,   11.68,    5.82
51.48831,-0.18689,2018,05,19,    7.85,   13.28,    6.54
51.48831,-0.18689,2018,05,20,    9.22,   13.26,    7.20
51.48831,-0.18689,2018,05,21,   10.53,   14.23,    7.96
51.48831,-0.18689,2018,05,22,   10.09,   14.29,    7.68
51.48831,-0.18689,2018,05,23,    9.28,   13.68,    7.24
51.48831,-0.18689,2018,05,24,   11.72,   13.61,    8.54
51.48831,-0.18689,2018,05,25,   12.70,   16.09,    9.11
51.48831,-0.18689,2018,05,26,   13.50,   15.95,    9.62
51.48831,-0.18689,2018,05,27,   14.63,   17.72,   10.39
51.48831,-0.18689,2018,05,28,   15.33,   18.36,   10.85
51.48831,-0.18689,2018,05,29,   13.92,   15.85,    9.94
51.48831,-0.18689,2018,05,30,   13.92,   16.29,    9.92
51.48831,-0.18689,2018,05,31,   14.65,   16.91,   10.40
51.48831,-0.18689,2018,06,01,   14.34,   16.83,   10.14
51.48831,-0.18689,2018,06,02,   13.56,   17.27,    9.62
51.48831,-0.18689,2018,06,03,   13.10,   17.97,    9.35
51.48831,-0.18689,2018,06,04,   13.88,   16.80,    9.86
51.48831,-0.18689,2018,06,05,   11.23,   14.74,    8.29
51.48831,-0.18689,2018,06,06,    9.53,   14.96,    7.44
51.48831,-0.18689,2018,06,07,   12.61,   16.36,    9.13
51.48831,-0.18689,2018,06,08,   12.87,   16.89,    9.24
51.48831,-0.18689,2018,06,09,   12.32,   16.23,    8.92
51.48831,-0.18689,2018,06,10,   13.07,   17.25,    9.37
51.48831,-0.18689,2018,06,11,   11.16,   16.62,    8.25
51.48831,-0.18689,2018,06,12,   11.07,   14.87,    8.18
51.48831,-0.18689,2018,06,13,   10.11,   15.22,    7.67
51.48831,-0.18689,2018,06,14,   12.03,   16.10,    8.75
51.48831,-0.18689,2018,06,15,   10.49,   16.15,    7.86
51.48831,-0.18689,2018,06,16,   11.29,   15.41,    8.31
51.48831,-0.18689,2018,06,17,   11.30,   15.17,    8.31
51.48831,-0.18689,2018,06,18,   13.56,   17.79,    9.62
51.48831,-0.18689,2018,06,19,   15.29,   18.96,   10.73
51.48831,-0.18689,2018,06,20,   14.91,   18.76,   10.51
51.48831,-0.18689,2018,06,21,    7.34,   15.18,    6.32
51.48831,-0.18689,2018,06,22,    8.25,   15.65,    6.68
51.48831,-0.18689,2018,06,23,   10.30,   16.01,    7.71
51.48831,-0.18689,2018,06,24,   11.03,   17.94,    8.12
51.48831,-0.18689,2018,06,25,   12.49,   19.79,    8.94
51.48831,-0.18689,2018,06,26,   12.14,   18.97,    8.71
51.48831,-0.18689,2018,06,27,   11.25,   17.60,    8.21
51.48831,-0.18689,2018,06,28,   12.80,   18.67,    9.12
51.48831,-0.18689,2018,06,29,   11.36,   18.51,    8.30
51.48831,-0.18689,2018,06,30,   12.69,   18.94,    9.12
51.48831,-0.18689,2018,07,01,   13.79,   20.55,    9.82
51.48831,-0.18689,2018,07,02,   11.35,   20.06,    8.42
51.48831,-0.18689,2018,07,03,   10.93,   18.64,    8.12
51.48831,-0.18689,2018,07,04,   13.21,   19.58,    9.50
51.48831,-0.18689,2018,07,05,   14.61,   21.17,   10.33
51.48831,-0.18689,2018,07,06,   14.53,   21.67,   10.25
51.48831,-0.18689,2018,07,07,   14.88,   22.74,   10.46
51.48831,-0.18689,2018,07,08,   14.98,   22.63,   10.50
51.48831,-0.18689,2018,07,09,   14.21,   21.82,    9.98
51.48831,-0.18689,2018,07,10,   11.62,   18.84,    8.46
51.48831,-0.18689,2018,07,11,   12.35,   19.11,    8.86
51.48831,-0.18689,2018,07,12,   13.14,   19.72,    9.34
51.48831,-0.18689,2018,07,13,   13.51,   20.43,    9.56
51.48831,-0.18689,2018,07,14,   13.32,   21.17,    9.46
51.48831,-0.18689,2018,07,15,   12.21,   21.92,    8.85
51.48831,-0.18689,2018,07,16,   12.58,   22.20,    9.11
51.48831,-0.18689,2018,07,17,   11.76,   19.96,    8.59
51.48831,-0.18689,2018,07,18,   12.04,   20.96,    8.73
51.48831,-0.18689,2018,07,19,   12.58,   20.71,    9.04
51.48831,-0.18689,2018,07,20,   13.86,   20.06,    9.86
51.48831,-0.18689,2018,07,21,   13.76,   22.40,    9.82
51.48831,-0.18689,2018,07,22,   14.85,   22.83,   10.53
51.48831,-0.18689,2018,07,23,   15.25,   23.97,   10.82
51.48831,-0.18689,2018,07,24,   15.26,   23.20,   10.80
51.48831,-0.18689,2018,07,25,   14.90,   24.17,   10.56
51.48831,-0.18689,2018,07,26,   15.97,   24.94,   11.35
51.48831,-0.18689,2018,07,27,   16.10,   24.07,   11.46
51.48831,-0.18689,2018,07,28,   12.26,   19.12,    9.12
51.48831,-0.18689,2018,07,29,   15.80,   17.87,   11.30
51.48831,-0.18689,2018,07,30,   15.55,   19.53,   11.08
51.48831,-0.18689,2018,07,31,   12.53,   19.46,    9.06
51.48831,-0.18689,2018,08,01,   11.81,   19.82,    8.57
51.48831,-0.18689,2018,08,02,   14.75,   21.88,   10.41
51.48831,-0.18689,2018,08,03,   16.86,   24.87,   11.90
51.48831,-0.18689,2018,08,04,   15.68,   23.02,   11.08
51.48831,-0.18689,2018,08,05,   14.08,   22.05,    9.94
51.48831,-0.18689,2018,08,06,   13.52,   22.99,    9.71
51.48831,-0.18689,2018,08,07,   14.68,   22.76,   10.48
51.48831,-0.18689,2018,08,08,   11.44,   19.63,    8.46
51.48831,-0.18689,2018,08,09,   11.98,   15.91,    8.73
51.48831,-0.18689,2018,08,10,   11.02,   15.18,    8.16
51.48831,-0.18689,2018,08,11,   10.98,   16.86,    8.25
51.48831,-0.18689,2018,08,12,   14.93,   17.19,   10.61
51.48831,-0.18689,2018,08,13,   14.55,   18.81,   10.37
51.48831,-0.18689,2018,08,14,   14.00,   19.40,    9.94
51.48831,-0.18689,2018,08,15,   14.98,   19.84,   10.55
51.48831,-0.18689,2018,08,16,   13.82,   16.76,    9.89
51.48831,-0.18689,2018,08,17,   11.26,   16.99,    8.27
51.48831,-0.18689,2018,08,18,   14.26,   19.04,   10.05
51.48831,-0.18689,2018,08,19,   16.18,   20.45,   11.39
51.48831,-0.18689,2018,08,20,   16.63,   21.15,   11.72
51.48831,-0.18689,2018,08,21,   15.83,   21.08,   11.16
51.48831,-0.18689,2018,08,22,   15.73,   20.45,   11.09
51.48831,-0.18689,2018,08,23,   13.97,   19.04,   10.05
51.48831,-0.18689,2018,08,24,    9.05,   14.78,    7.19
51.48831,-0.18689,2018,08,25,    7.70,   14.64,    6.54
51.48831,-0.18689,2018,08,26,   12.23,   14.76,    9.09
51.48831,-0.18689,2018,08,27,   11.97,   17.01,    8.73
51.48831,-0.18689,2018,08,28,   11.46,   16.72,    8.38
51.48831,-0.18689,2018,08,29,   11.73,   15.65,    8.55
51.48831,-0.18689,2018,08,30,    9.27,   15.90,    7.24
51.48831,-0.18689,2018,08,31,   10.68,   16.17,    7.92
51.48831,-0.18689,2018,09,01,   10.95,   16.83,    8.06
51.48831,-0.18689,2018,09,02,   10.35,   16.86,    7.81
51.48831,-0.18689,2018,09,03,   11.01,   16.59,    8.14
51.48831,-0.18689,2018,09,04,   10.71,   16.56,    8.00
51.48831,-0.18689,2018,09,05,   12.05,   17.25,    8.70
51.48831,-0.18689,2018,09,06,   10.89,   16.12,    8.12
51.48831,-0.18689,2018,09,07,    7.34,   14.14,    6.37
51.48831,-0.18689,2018,09,08,   10.63,   14.39,    7.95
51.48831,-0.18689,2018,09,09,   12.86,   17.61,    9.19
51.48831,-0.18689,2018,09,10,   12.14,   16.83,    8.79
51.48831,-0.18689,2018,09,11,   16.07,   18.86,   11.31
51.48831,-0.18689,2018,09,12,   10.40,   14.44,    7.86
51.48831,-0.18689,2018,09,13,    7.50,   14.25,    6.39
51.48831,-0.18689,2018,09,14,    9.60,   13.90,    7.38
51.48831,-0.18689,2018,09,15,   10.67,   15.76,    7.92
51.48831,-0.18689,2018,09,16,   12.75,   17.10,    9.15
51.48831,-0.18689,2018,09,17,   13.03,   18.27,    9.42
51.48831,-0.18689,2018,09,18,   14.42,   17.79,   10.28
51.48831,-0.18689,2018,09,19,   14.86,   18.24,   10.53
51.48831,-0.18689,2018,09,20,   15.25,   17.88,   10.83
51.48831,-0.18689,2018,09,21,    7.67,   13.95,    6.67
51.48831,-0.18689,2018,09,22,    9.18,   12.58,    7.21
51.48831,-0.18689,2018,09,23,    7.07,   10.82,    6.28
51.48831,-0.18689,2018,09,24,    3.93,   10.41,    4.94
51.48831,-0.18689,2018,09,25,    4.72,   10.88,    5.22
51.48831,-0.18689,2018,09,26,    8.17,   13.22,    6.64
51.48831,-0.18689,2018,09,27,    9.06,   13.59,    7.11
51.48831,-0.18689,2018,09,28,    7.44,   12.46,    6.38
51.48831,-0.18689,2018,09,29,    6.06,   11.60,    5.75
51.48831,-0.18689,2018,09,30,    6.92,   10.54,    6.15
51.48831,-0.18689,2018,10,01,    4.97,   10.91,    5.37
51.48831,-0.18689,2018,10,02,   11.38,   14.69,    8.36
51.48831,-0.18689,2018,10,03,   11.57,   14.18,    8.38
51.48831,-0.18689,2018,10,04,   11.98,   13.56,    8.63
51.48831,-0.18689,2018,10,05,   12.25,   14.24,    8.86
51.48831,-0.18689,2018,10,06,    9.16,    9.87,    7.33
51.48831,-0.18689,2018,10,07,    3.91,    9.45,    5.00
51.48831,-0.18689,2018,10,08,    8.61,   11.49,    6.92
51.48831,-0.18689,2018,10,09,   10.56,   12.71,    7.90
51.48831,-0.18689,2018,10,10,   13.31,   14.89,    9.53
51.48831,-0.18689,2018,10,11,   14.04,   15.81,   10.07
51.48831,-0.18689,2018,10,12,   12.87,   16.51,    9.27
51.48831,-0.18689,2018,10,13,   14.65,   18.38,   10.44
51.48831,-0.18689,2018,10,14,   12.64,   13.60,    9.27
51.48831,-0.18689,2018,10,15,   12.50,   13.58,    9.09
51.48831,-0.18689,2018,10,16,   13.13,   14.45,    9.38
51.48831,-0.18689,2018,10,17,   11.43,   13.37,    8.34
51.48831,-0.18689,2018,10,18,    8.91,   11.69,    7.02
51.48831,-0.18689,2018,10,19,    7.32,   10.43,    6.30
51.48831,-0.18689,2018,10,20,    8.19,   10.70,    6.66
51.48831,-0.18689,2018,10,21,   10.32,   12.15,    7.69
51.48831,-0.18689,2018,10,22,    4.10,    8.97,    5.01
51.48831,-0.18689,2018,10,23,    7.12,   10.65,    6.20
51.48831,-0.18689,2018,10,24,    8.11,   10.64,    6.63
51.48831,-0.18689,2018,10,25,    7.05,    9.63,    6.19
51.48831,-0.18689,2018,10,26,    5.19,    8.33,    5.55
51.48831,-0.18689,2018,10,27,    2.70,    5.52,    4.61
51.48831,-0.18689,2018,10,28,    3.63,    6.72,    4.92
51.48831,-0.18689,2018,10,29,    2.33,    5.82,    4.53
51.48831,-0.18689,2018,10,30,    3.80,    5.47,    5.07
51.48831,-0.18689,2018,10,31,    5.13,    7.06,    5.60
51.48831,-0.18689,2018,11,01,    7.50,    8.32,    6.57
51.48831,-0.18689,2018,11,02,    2.10,    5.19,    4.37
51.48831,-0.18689,2018,11,03,    5.22,    8.01,    5.46
51.48831,-0.18689,2018,11,04,    6.91,    9.18,    6.22
51.48831,-0.18689,2018,11,05,   10.51,   10.24,    7.99
51.48831,-0.18689,2018,11,06,   11.72,   11.95,    8.68
51.48831,-0.18689,2018,11,07,    9.64,   11.07,    7.58
51.48831,-0.18689,2018,11,08,    6.31,    9.01,    5.94
51.48831,-0.18689,2018,11,09,    8.09,   10.19,    6.78
51.48831,-0.18689,2018,11,10,    9.93,   11.22,    7.74
51.48831,-0.18689,2018,11,11,    9.12,   10.58,    7.30
51.48831,-0.18689,2018,11,12,    9.37,   10.66,    7.33
51.48831,-0.18689,2018,11,13,    8.35,   10.02,    6.77
51.48831,-0.18689,2018,11,14,    9.19,   10.17,    7.17
51.48831,-0.18689,2018,11,15,   11.12,   11.36,    8.18
51.48831,-0.18689,2018,11,16,    9.37,   10.14,    7.24
51.48831,-0.18689,2018,11,17,    5.11,    7.27,    5.39
51.48831,-0.18689,2018,11,18,    3.46,    6.27,    4.80
51.48831,-0.18689,2018,11,19,    3.41,    6.01,    4.81
51.48831,-0.18689,2018,11,20,    1.98,    3.91,    4.39
51.48831,-0.18689,2018,11,21,    1.61,    3.32,    4.28
51.48831,-0.18689,2018,11,22,    2.23,    2.94,    4.47
51.48831,-0.18689,2018,11,23,    6.18,    6.81,    5.90
51.48831,-0.18689,2018,11,24,    6.24,    7.43,    5.93
51.48831,-0.18689,2018,11,25,    5.15,    6.51,    5.49
51.48831,-0.18689,2018,11,26,    4.10,    5.19,    5.08
51.48831,-0.18689,2018,11,27,    5.66,    6.66,    5.77
51.48831,-0.18689,2018,11,28,   10.50,   10.78,    7.97
51.48831,-0.18689,2018,11,29,    9.13,   10.43,    7.28
51.48831,-0.18689,2018,11,30,    7.09,    7.97,    6.30
51.48831,-0.18689,2018,12,01,    9.16,    9.60,    7.34
51.48831,-0.18689,2018,12,02,   11.27,   11.66,    8.44
51.48831,-0.18689,2018,12,03,    9.07,    9.61,    7.30
51.48831,-0.18689,2018,12,04,    3.74,    5.47,    4.92
51.48831,-0.18689,2018,12,05,    9.64,    9.84,    7.49
51.48831,-0.18689,2018,12,06,   10.50,   10.76,    7.89
51.48831,-0.18689,2018,12,07,    7.74,    9.25,    6.73
51.48831,-0.18689,2018,12,08,    6.88,    8.73,    6.27
51.48831,-0.18689,2018,12,09,    6.36,    8.02,    5.98
51.48831,-0.18689,2018,12,10,    5.08,    5.66,    5.38
51.48831,-0.18689,2018,12,11,    4.05,    4.76,    5.02
51.48831,-0.18689,2018,12,12,    2.41,    4.47,    4.52
51.48831,-0.18689,2018,12,13,   -0.22,    1.75,    3.72
51.48831,-0.18689,2018,12,14,   -1.83,   -0.20,    3.28
51.48831,-0.18689,2018,12,15,    1.11,    2.51,    4.20
51.48831,-0.18689,2018,12,16,    5.42,    5.48,    5.65
51.48831,-0.18689,2018,12,17,    5.89,    6.13,    5.77
51.48831,-0.18689,2018,12,18,    7.04,    7.87,    6.27
51.48831,-0.18689,2018,12,19,    6.86,    7.42,    6.21
51.48831,-0.18689,2018,12,20,    7.00,    7.53,    6.27
51.48831,-0.18689,2018,12,21,    8.61,    9.65,    7.07
51.48831,-0.18689,2018,12,22,    7.69,    7.94,    6.51
51.48831,-0.18689,2018,12,23,    8.50,    8.69,    6.92
51.48831,-0.18689,2018,12,24,    4.32,    4.49,    5.08
51.48831,-0.18689,2018,12,25,    5.04,    5.01,    5.36
51.48831,-0.18689,2018,12,26,    5.37,    6.02,    5.50
51.48831,-0.18689,2018,12,27,    3.38,    3.34,    4.78
51.48831,-0.18689,2018,12,28,    5.75,    5.76,    5.62
51.48831,-0.18689,2018,12,29,    8.15,    8.09,    6.63
51.48831,-0.18689,2018,12,30,    7.21,    7.00,    6.19
51.48831,-0.18689,2018,12,31,    6.45,    7.03,    5.86
51.48831,-0.18689,2019,01,01,    5.42,    6.00,    5.48
51.48831,-0.18689,2019,01,02,    0.75,    2.16,    3.89
51.48831,-0.18689,2019,01,03,   -0.22,    1.27,    3.62
51.48831,-0.18689,2019,01,04,   -1.36,   -0.33,    3.34
51.48831,-0.18689,2019,01,05,    0.60,    1.59,    3.86
51.48831,-0.18689,2019,01,06,    4.00,    4.58,    4.95
51.48831,-0.18689,2019,01,07,    6.33,    6.74,    5.86
51.48831,-0.18689,2019,01,08,    3.63,    4.61,    4.86
51.48831,-0.18689,2019,01,09,    1.26,    2.73,    4.09
51.48831,-0.18689,2019,01,10,    1.27,    2.71,    4.11
51.48831,-0.18689,2019,01,11,    4.28,    4.49,    5.07
51.48831,-0.18689,2019,01,12,    5.91,    6.28,    5.74
51.48831,-0.18689,2019,01,13,    6.82,    8.15,    6.15
51.48831,-0.18689,2019,01,14,    3.98,    5.03,    5.01
51.48831,-0.18689,2019,01,15,    5.21,    5.65,    5.49
51.48831,-0.18689,2019,01,16,    6.09,    6.55,    5.91
51.48831,-0.18689,2019,01,17,    0.27,    2.38,    3.92
51.48831,-0.18689,2019,01,18,   -0.69,    1.55,    3.60
51.48831,-0.18689,2019,01,19,    1.72,    3.00,    4.33
51.48831,-0.18689,2019,01,20,   -1.05,   -0.23,    3.50
51.48831,-0.18689,2019,01,21,   -0.22,    1.03,    3.73
51.48831,-0.18689,2019,01,22,    1.87,    2.99,    4.41
51.48831,-0.18689,2019,01,23,   -1.03,   -0.07,    3.56
51.48831,-0.18689,2019,01,24,    0.28,    1.07,    3.91
51.48831,-0.18689,2019,01,25,    5.07,    5.29,    5.56
51.48831,-0.18689,2019,01,26,    6.78,    7.24,    6.20
51.48831,-0.18689,2019,01,27,    2.28,    4.53,    4.62
51.48831,-0.18689,2019,01,28,   -1.67,    0.66,    3.38
51.48831,-0.18689,2019,01,29,    0.88,    1.48,    4.13
51.48831,-0.18689,2019,01,30,   -0.77,    0.11,    3.65
51.48831,-0.18689,2019,01,31,   -1.27,    0.45,    3.53
51.48831,-0.18689,2019,02,01,    0.53,    1.42,    4.06
51.48831,-0.18689,2019,02,02,   -0.32,    0.91,    3.73
51.48831,-0.18689,2019,02,03,   -1.08,    0.42,    3.53
51.48831,-0.18689,2019,02,04,    5.06,    4.64,    5.43
51.48831,-0.18689,2019,02,05,    5.40,    5.42,    5.52
51.48831,-0.18689,2019,02,06,    7.75,    7.95,    6.53
51.48831,-0.18689,2019,02,07,    5.12,    6.70,    5.51
51.48831,-0.18689,2019,02,08,    7.33,    7.88,    6.46
51.48831,-0.18689,2019,02,09,    5.01,    6.86,    5.50
51.48831,-0.18689,2019,02,10,    3.91,    4.96,    5.11
51.48831,-0.18689,2019,02,11,    2.87,    4.20,    4.62
51.48831,-0.18689,2019,02,12,    4.22,    4.86,    5.06
51.48831,-0.18689,2019,02,13,    5.29,    6.22,    5.42
51.48831,-0.18689,2019,02,14,    4.53,    4.58,    5.15
51.48831,-0.18689,2019,02,15,    5.27,    5.23,    5.46
51.48831,-0.18689,2019,02,16,    7.43,    7.47,    6.37
51.48831,-0.18689,2019,02,17,    7.15,    8.06,    6.28
51.48831,-0.18689,2019,02,18,    6.74,    7.02,    6.11
51.48831,-0.18689,2019,02,19,    4.40,    5.89,    5.17
51.48831,-0.18689,2019,02,20,    6.11,    7.38,    5.81
51.48831,-0.18689,2019,02,21,    7.60,    8.46,    6.41
51.48831,-0.18689,2019,02,22,    6.32,    7.71,    5.82
51.48831,-0.18689,2019,02,23,    6.86,    7.93,    6.04
51.48831,-0.18689,2019,02,24,    4.92,    6.13,    5.28
51.48831,-0.18689,2019,02,25,    4.31,    6.13,    5.07
51.48831,-0.18689,2019,02,26,    5.72,    6.70,    5.64
51.48831,-0.18689,2019,02,27,    7.02,    6.85,    6.18
51.48831,-0.18689,2019,02,28,    7.55,    7.67,    6.46
51.48831,-0.18689,2019,03,01,    6.75,    7.73,    6.09
51.48831,-0.18689,2019,03,02,    7.55,    9.46,    6.50
51.48831,-0.18689,2019,03,03,    8.79,    9.58,    7.15
51.48831,-0.18689,2019,03,04,    3.66,    6.03,    5.02
51.48831,-0.18689,2019,03,05,    5.25,    7.24,    5.61
51.48831,-0.18689,2019,03,06,    8.25,    9.35,    6.95
51.48831,-0.18689,2019,03,07,    4.78,    7.05,    5.44
51.48831,-0.18689,2019,03,08,    5.14,    6.84,    5.52
51.48831,-0.18689,2019,03,09,    5.84,    7.72,    5.76
51.48831,-0.18689,2019,03,10,    3.82,    7.12,    5.12
51.48831,-0.18689,2019,03,11,    1.95,    6.03,    4.36
51.48831,-0.18689,2019,03,12,    4.82,    6.27,    5.41
51.48831,-0.18689,2019,03,13,    3.83,    7.12,    5.01
51.48831,-0.18689,2019,03,14,    6.42,    8.60,    6.04
51.48831,-0.18689,2019,03,15,    8.92,   10.28,    7.15
51.48831,-0.18689,2019,03,16,    7.88,    9.55,    6.68
51.48831,-0.18689,2019,03,17,    2.97,    6.01,    4.75
51.48831,-0.18689,2019,03,18,    4.06,    5.66,    5.04
51.48831,-0.18689,2019,03,19,    6.39,    7.82,    5.91
51.48831,-0.18689,2019,03,20,    8.27,    9.19,    6.66
51.48831,-0.18689,2019,03,21,    8.71,   10.18,    6.87
51.48831,-0.18689,2019,03,22,    7.57,    8.78,    6.37
51.48831,-0.18689,2019,03,23,    5.32,    7.86,    5.48
51.48831,-0.18689,2019,03,24,    3.18,    6.84,    4.69
